date,price,soy_ret_1d,event_type,direction,primary_driver,secondary_driver,narrative_strength,speculation_level,data_confirmation,fade_risk,oil_chg7,dollar_chg7,rsi_14,vol_30d,mom_5d,mom_20d,news_sentiment,cot_noncomm_long_pct,outcome_1d_pct,outcome_7d_pct,outcome_15d_pct,outcome_30d_pct,fade_occurred_7d
2019-10-02,913.75,-0.625,oil_energy,bearish,oil_energy,speculative_mom,0.551,0.961,0.0,0.0,-0.1023,0.0045,64.3,0.0116,0.0276,0.0594,0.0,0.0,-0.219,2.435,2.189,-1.231,True
2019-10-03,911.75,-0.219,speculative_mom,bullish,speculative_mom,oil_energy,0.549,1.0,0.0,0.0,-0.0845,0.0053,62.5,0.0116,0.0262,0.073,0.0,0.0,0.494,3.153,2.358,-1.261,False
2019-10-04,916.25,0.494,speculative_mom,bullish,speculative_mom,oil_energy,0.637,1.0,0.0,0.126,-0.0651,-0.0023,58.4,0.0115,0.0377,0.0843,0.0,0.0,-0.109,1.937,0.437,0.218,False
2019-10-07,915.25,-0.109,speculative_mom,bullish,speculative_mom,oil_energy,0.623,1.0,0.0,0.0,-0.0649,-0.0022,61.7,0.0111,0.0102,0.0831,0.0,0.0,0.574,1.393,0.601,-0.546,False
2019-10-08,920.5,0.574,speculative_mom,bullish,speculative_mom,oil_energy,0.524,1.0,0.0,0.0,-0.0587,0.0003,67.2,0.0109,0.0011,0.0713,0.0,0.0,0.353,1.195,-0.244,-0.978,False
2019-10-09,923.75,0.353,speculative_mom,bullish,speculative_mom,macro_fx,0.604,1.0,0.0,0.0,-0.0274,-0.0026,66.8,0.0107,0.0109,0.0817,0.0,0.0,-0.027,1.11,-0.839,-2.03,False
2019-10-16,928.0,-0.642,macro_fx,bullish,macro_fx,speculative_mom,0.52,0.868,0.0,0.022,0.0116,-0.0099,71.1,0.0111,0.0046,0.0442,0.0,0.0,0.377,-0.835,-1.401,-4.957,True
2019-10-17,931.5,0.377,macro_fx,bullish,macro_fx,speculative_mom,0.782,0.864,0.0,0.13,0.0247,-0.0154,76.5,0.0106,0.0087,0.0431,0.0,0.0,0.268,-1.154,-0.698,-5.878,True
2019-10-18,934.0,0.268,macro_fx,bullish,macro_fx,speculative_mom,0.922,0.946,0.0,0.2,0.0226,-0.0186,69.7,0.0105,-0.0021,0.0581,0.0,0.0,-0.08,-1.686,-1.552,-6.799,False
2019-10-21,933.25,-0.08,macro_fx,bullish,macro_fx,speculative_mom,0.692,0.88,0.0,0.2,-0.0045,-0.014,61.8,0.0105,-0.0077,0.0457,0.0,0.0,0.08,-1.848,-3.027,-6.67,False
2019-11-01,924.25,0.818,oil_energy,bullish,oil_energy,macro_fx,0.516,0.689,0.0,0.0,0.0041,-0.0024,32.8,0.0077,0.0043,0.0087,0.0,0.0,0.162,-2.002,-2.948,-0.243,False
2019-11-05,921.75,-0.432,macro_fx,bearish,macro_fx,oil_energy,0.509,0.696,0.0,0.0,0.0101,0.0015,42.2,0.0076,0.0038,0.0014,0.0,0.0,-0.732,-2.333,-4.068,0.732,False
2019-11-11,905.0,-1.577,macro_fx,bearish,macro_fx,speculative_mom,0.398,0.903,0.0,0.017,0.0495,0.0087,29.1,0.007,-0.0224,-0.0377,0.0,0.0,0.083,0.0,-3.757,3.481,False
2019-11-12,905.75,0.083,macro_fx,bearish,macro_fx,speculative_mom,0.503,0.861,0.0,0.0,0.0107,0.011,30.0,0.0064,-0.0174,-0.0302,0.0,0.0,-0.359,-0.524,-3.064,3.533,False
2019-11-13,902.5,-0.359,macro_fx,bearish,macro_fx,speculative_mom,0.395,0.846,0.0,0.023,0.0103,0.0088,28.9,0.0063,-0.0137,-0.0275,0.0,0.0,-0.249,-0.609,-2.022,2.992,False
2019-11-15,918.25,1.999,oil_energy,bullish,oil_energy,speculative_mom,0.227,0.789,0.0,0.0,0.0243,0.0005,48.4,0.0073,-0.0014,-0.0169,0.0,0.0,-0.871,-3.703,-2.287,2.695,False
2019-11-29,876.75,-0.595,oil_energy,bearish,oil_energy,speculative_mom,0.73,0.933,0.0,0.117,-0.0007,0.0042,24.2,0.0069,-0.0269,-0.0436,0.0,0.0,-0.713,2.794,5.874,5.902,True
2019-12-02,870.5,-0.713,speculative_mom,bearish,speculative_mom,macro_fx,0.49,0.994,0.0,0.063,-0.0201,-0.0007,26.8,0.0069,-0.0295,-0.0582,0.0,0.0,0.057,2.642,7.295,6.692,False
2019-12-04,878.0,0.804,oil_energy,bullish,oil_energy,speculative_mom,0.578,0.932,0.0,0.0,0.0114,-0.0063,34.3,0.0072,-0.0071,-0.0475,0.0,0.0,0.712,3.36,6.805,5.894,False
2019-12-10,901.25,0.446,speculative_mom,bullish,speculative_mom,oil_energy,0.514,1.0,0.0,0.316,0.0738,-0.0088,42.9,0.0074,0.0347,-0.0041,0.0,0.0,-0.86,2.58,4.771,0.083,True
2019-12-11,893.5,-0.86,macro_fx,bullish,macro_fx,oil_energy,0.351,0.841,0.0,0.2,0.05,-0.0072,42.1,0.0075,0.0177,-0.0135,0.0,0.0,0.532,3.889,4.141,0.42,False
2019-12-12,898.25,0.532,oil_energy,bullish,oil_energy,macro_fx,0.312,0.823,0.0,0.2,0.0549,-0.0035,48.1,0.0076,0.0158,-0.0047,0.0,0.0,1.03,3.98,3.841,-0.362,False
2019-12-13,907.5,1.03,speculative_mom,bullish,speculative_mom,macro_fx,0.298,0.865,0.0,0.0,0.0281,-0.0049,56.6,0.0079,0.0202,0.0081,0.0,0.0,1.598,3.196,3.03,-1.598,False
2019-12-16,922.0,1.598,speculative_mom,bullish,speculative_mom,macro_fx,0.403,0.936,0.0,0.0,0.0305,-0.0035,66.6,0.0083,0.0276,0.0041,0.0,0.0,0.732,1.708,1.762,-4.962,False
2019-12-17,928.75,0.732,speculative_mom,bullish,speculative_mom,macro_fx,0.443,0.962,0.0,0.21,0.0294,-0.005,75.4,0.0084,0.0305,0.0203,0.0,0.0,-0.027,0.081,0.538,-6.057,False
2019-12-18,928.5,-0.027,speculative_mom,bullish,speculative_mom,macro_fx,0.565,1.0,0.0,0.274,0.0324,-0.0024,77.2,0.0083,0.0392,0.0187,0.0,0.0,-0.431,1.185,0.7,-5.547,True
2019-12-19,924.5,-0.431,speculative_mom,bullish,speculative_mom,oil_energy,0.415,0.944,0.0,0.167,0.0334,0.0001,78.3,0.0082,0.0292,0.0215,0.0,0.0,0.406,2.001,0.514,-4.867,False
2019-12-20,928.25,0.406,macro_fx,bearish,macro_fx,speculative_mom,0.336,0.88,0.0,0.3,0.0286,0.0057,85.3,0.008,0.0229,0.0302,0.0,0.0,0.619,1.724,0.027,-5.198,False
2019-12-23,934.0,0.619,speculative_mom,bullish,speculative_mom,macro_fx,0.323,0.882,0.0,0.3,0.0226,0.0027,86.2,0.008,0.013,0.0412,0.0,0.0,0.268,-0.375,-0.562,-5.675,True
2019-12-24,936.5,0.268,speculative_mom,bullish,speculative_mom,macro_fx,0.385,0.924,0.0,0.3,0.0173,0.0049,85.5,0.0074,0.0083,0.0493,0.0,0.0,0.133,-0.4,-1.335,-5.82,False
2019-12-27,929.5,-0.88,macro_fx,bullish,macro_fx,speculative_mom,0.812,0.944,0.0,0.097,0.0128,-0.003,74.8,0.0076,0.0054,0.0539,0.0,0.0,1.076,0.941,-1.452,-4.814,False
2019-12-30,939.5,1.076,speculative_mom,bullish,speculative_mom,macro_fx,0.552,1.0,0.0,0.111,0.0123,-0.0069,75.5,0.0078,0.0121,0.0716,0.0,0.0,0.373,-0.612,-2.741,-5.003,True
2019-12-31,943.0,0.373,speculative_mom,bullish,speculative_mom,macro_fx,0.639,1.0,0.0,0.108,-0.0026,-0.0106,75.4,0.0069,0.0096,0.0833,0.0,0.0,0.133,-0.848,-3.552,-4.958,False
2020-01-02,944.25,0.133,speculative_mom,bullish,speculative_mom,macro_fx,0.638,1.0,0.0,0.27,0.0122,-0.0088,83.5,0.0067,0.0083,0.0841,0.0,0.0,-1.456,-1.589,-4.474,-5.348,False
2020-01-03,930.5,-1.456,oil_energy,bullish,oil_energy,speculative_mom,0.456,0.962,0.0,0.2,0.0418,-0.0084,69.0,0.0073,-0.0077,0.0598,0.0,0.0,0.242,-0.215,-3.573,-4.111,True
2020-01-08,938.25,0.348,oil_energy,bearish,oil_energy,macro_fx,0.786,0.884,0.0,0.2,-0.0342,0.0039,57.7,0.007,-0.005,0.0457,0.0,0.0,-0.48,-0.906,-6.608,-5.089,False
2020-01-13,929.25,-0.615,oil_energy,bearish,oil_energy,speculative_mom,0.415,0.823,0.0,0.2,-0.0507,0.0052,50.8,0.0068,-0.0038,0.0345,0.0,0.0,-0.081,-2.125,-5.354,-5.192,False
2020-01-14,928.5,-0.081,oil_energy,bearish,oil_energy,macro_fx,0.599,0.764,0.0,0.2,-0.0764,0.0055,45.5,0.0067,-0.007,0.0231,0.0,0.0,0.027,-2.854,-5.223,-4.55,False
2020-01-15,928.75,0.027,oil_energy,bearish,oil_energy,macro_fx,0.665,0.777,0.0,0.2,-0.0863,0.0058,43.3,0.0065,-0.0101,0.0073,0.0,0.0,-0.511,-3.392,-5.141,-4.872,False
2020-01-16,924.0,-0.511,oil_energy,bearish,oil_energy,speculative_mom,0.517,0.78,0.0,0.0,-0.0667,0.0035,38.9,0.0066,-0.0104,-0.0051,0.0,0.0,0.622,-3.139,-4.545,-3.626,True
2020-01-21,916.0,-1.479,speculative_mom,bearish,speculative_mom,oil_energy,0.227,0.818,0.0,0.0,-0.0205,0.0008,31.3,0.0071,-0.0143,-0.0092,0.0,0.0,-0.246,-4.34,-3.412,-1.883,False
2020-01-24,902.0,-0.825,oil_energy,bearish,oil_energy,speculative_mom,0.526,0.909,0.0,0.087,-0.0694,0.0049,25.6,0.0072,-0.0238,-0.0368,0.0,0.0,-0.527,-2.494,-0.915,-2.886,False
2020-01-27,897.25,-0.527,oil_energy,bearish,oil_energy,speculative_mom,0.602,1.0,0.0,0.298,-0.0808,0.0075,20.9,0.007,-0.035,-0.0432,0.0,0.0,-0.251,-1.923,-0.557,-2.703,False
2020-01-28,895.0,-0.251,oil_energy,bearish,oil_energy,speculative_mom,0.634,0.896,0.0,0.256,-0.0861,0.0072,17.2,0.007,-0.0229,-0.0371,0.0,0.0,-0.223,-1.564,0.251,-3.045,False
2020-01-29,893.0,-0.223,oil_energy,bearish,oil_energy,speculative_mom,0.647,0.934,0.0,0.3,-0.089,0.0039,12.1,0.0067,-0.0227,-0.0495,0.0,0.0,-1.876,-1.232,-0.028,-4.255,False
2020-01-30,876.25,-1.876,oil_energy,bearish,oil_energy,speculative_mom,0.761,1.0,0.0,0.422,-0.1063,0.0035,10.1,0.0068,-0.0366,-0.0708,0.0,0.0,-0.428,0.913,1.626,-3.367,True
2020-01-31,872.5,-0.428,oil_energy,bearish,oil_energy,macro_fx,0.646,1.0,0.0,0.409,-0.0913,-0.0014,8.1,0.0066,-0.0327,-0.076,0.0,0.0,0.516,1.404,0.201,-3.367,False
2020-02-03,877.0,0.516,oil_energy,bearish,oil_energy,macro_fx,0.689,0.965,0.0,0.3,-0.0986,0.0011,14.3,0.0067,-0.0226,-0.0575,0.0,0.0,0.285,1.767,0.228,-6.015,False
2020-02-04,879.5,0.285,oil_energy,bearish,oil_energy,speculative_mom,0.584,0.96,0.0,0.253,-0.0845,0.0011,17.3,0.0067,-0.0173,-0.0571,0.0,0.0,0.057,1.904,0.171,-6.14,False
2020-02-11,884.75,0.057,macro_fx,bearish,macro_fx,speculative_mom,0.643,0.903,0.0,0.342,-0.0314,0.0137,22.9,0.0064,0.006,-0.0479,0.0,0.0,0.876,0.65,1.582,-0.367,False
2020-02-12,892.5,0.876,macro_fx,bearish,macro_fx,oil_energy,0.602,0.857,0.0,0.2,0.0212,0.0128,35.1,0.0063,0.0142,-0.0388,0.0,0.0,0.42,-2.045,-0.392,-1.373,True
2020-02-13,896.25,0.42,macro_fx,bearish,macro_fx,speculative_mom,0.529,0.84,0.0,0.2,0.0365,0.0113,44.6,0.0063,0.0173,-0.035,0.0,0.0,-0.279,-1.925,-1.45,-1.646,False
2020-02-20,892.75,-0.502,oil_energy,bullish,oil_energy,macro_fx,0.577,0.774,0.0,0.202,0.0849,0.0105,70.1,0.0059,0.0003,-0.023,0.0,0.0,-0.252,-0.252,-4.229,-3.808,False
2020-02-21,890.5,-0.252,macro_fx,bearish,macro_fx,oil_energy,0.783,0.763,0.0,0.056,0.0689,0.0055,72.8,0.0058,-0.0064,-0.0209,0.0,0.0,-1.825,0.281,-4.913,-4.071,True
2020-02-24,874.25,-1.825,oil_energy,bullish,oil_energy,speculative_mom,0.574,0.88,0.0,0.0,0.0051,0.0024,47.3,0.0065,-0.0218,-0.0308,0.0,0.0,0.543,2.802,-6.005,-2.145,False
2020-02-25,879.0,0.543,oil_energy,bearish,oil_energy,macro_fx,0.462,0.81,0.0,0.0,-0.0296,-0.001,49.5,0.0066,-0.0149,-0.0203,0.0,0.0,0.228,1.138,-6.229,-2.759,False
2020-02-26,881.0,0.228,oil_energy,bearish,oil_energy,speculative_mom,0.43,0.841,0.0,0.0,-0.0638,-0.0012,50.9,0.0066,-0.0181,-0.0156,0.0,0.0,0.596,0.255,-6.3,-3.008,True
2020-02-27,886.25,0.596,macro_fx,bullish,macro_fx,oil_energy,0.719,0.735,0.0,0.0,-0.0953,-0.0103,54.4,0.0068,-0.0073,-0.0076,0.0,0.0,-0.31,0.255,-4.852,-2.567,True
2020-02-28,883.5,-0.31,oil_energy,bearish,oil_energy,macro_fx,1.0,0.74,0.0,0.2,-0.1601,-0.0148,51.2,0.0068,-0.0079,0.0083,0.0,0.0,0.792,-1.188,-2.377,-3.311,True
2020-03-02,890.5,0.792,macro_fx,bullish,macro_fx,oil_energy,1.0,0.851,0.0,0.0,-0.1307,-0.0251,54.8,0.007,0.0186,0.0206,0.0,0.0,0.281,-2.555,-0.73,-4.885,True
2020-03-03,893.0,0.281,macro_fx,bullish,macro_fx,oil_energy,1.0,0.823,0.0,0.0,-0.1161,-0.0213,56.1,0.0069,0.0159,0.0182,0.0,0.0,0.644,-4.255,-0.7,-5.711,True
2020-03-04,898.75,0.644,macro_fx,bullish,macro_fx,oil_energy,0.944,0.863,0.0,0.0,-0.0904,-0.0196,54.8,0.0065,0.0201,0.0219,0.0,0.0,-1.085,-5.786,-1.919,-6.898,False
2020-03-05,889.0,-1.085,macro_fx,bullish,macro_fx,oil_energy,1.0,0.721,0.0,0.0,-0.0802,-0.0217,44.9,0.0068,0.0031,0.0102,0.0,0.0,-0.647,-5.786,-0.984,-6.355,False
2020-03-06,883.25,-0.647,oil_energy,bearish,oil_energy,macro_fx,1.0,0.682,0.0,0.2,-0.1529,-0.0308,43.0,0.0068,-0.0003,0.0026,0.0,0.0,-0.647,-6.68,-0.198,-6.425,False
2020-03-09,863.5,-2.236,oil_energy,bearish,oil_energy,macro_fx,1.0,0.963,0.0,0.101,-0.3389,-0.036,34.6,0.0078,-0.0303,-0.021,0.0,0.0,-0.647,-6.68,2.171,-6.425,False
2020-03-10,873.0,1.1,macro_fx,bullish,macro_fx,oil_energy,1.0,0.885,0.0,0.0,-0.2324,-0.0175,37.6,0.008,-0.0224,-0.0127,0.0,0.0,-0.601,-3.408,1.489,-4.381,False
2020-03-11,867.75,-0.601,oil_energy,bearish,oil_energy,speculative_mom,1.0,1.0,0.0,0.115,-0.2945,-0.0087,37.3,0.0081,-0.0345,-0.0192,0.0,0.0,-1.469,-3.408,-0.576,-3.284,False
2020-03-12,855.0,-1.469,oil_energy,bearish,oil_energy,macro_fx,1.0,1.0,0.0,0.127,-0.3323,0.0033,33.7,0.0085,-0.0382,-0.042,0.0,0.0,-0.965,-3.408,0.439,-2.661,False
2020-03-13,846.75,-0.965,oil_energy,bearish,oil_energy,macro_fx,1.0,1.0,0.0,0.138,-0.3217,0.0145,36.4,0.008,-0.0413,-0.0552,0.0,0.0,-0.965,4.724,0.886,-2.096,True
2020-03-16,821.75,-2.952,oil_energy,bearish,oil_energy,macro_fx,1.0,1.0,0.0,0.233,-0.3747,0.0131,26.4,0.0095,-0.0483,-0.0806,0.0,0.0,-0.965,4.724,4.107,-2.096,True
2020-03-17,824.25,0.304,macro_fx,bearish,macro_fx,oil_energy,1.0,1.0,0.0,0.252,-0.3471,0.0378,26.7,0.0095,-0.0558,-0.0762,0.0,0.0,0.152,6.794,3.7,0.91,False
2020-03-18,825.5,0.152,oil_energy,bearish,oil_energy,macro_fx,1.0,1.0,0.0,0.278,-0.3456,0.066,24.2,0.0094,-0.0487,-0.08,0.0,0.0,2.15,6.784,3.513,2.998,False
2020-03-19,843.25,2.15,oil_energy,bearish,oil_energy,macro_fx,1.0,0.928,0.0,0.0,-0.266,0.0659,34.8,0.0104,-0.0137,-0.0554,0.0,0.0,2.15,4.625,2.401,0.474,False
2020-03-20,862.5,2.283,macro_fx,bearish,macro_fx,oil_energy,1.0,0.854,0.0,0.2,-0.3199,0.0654,40.3,0.0113,0.0186,-0.0314,0.0,0.0,2.15,4.625,-0.957,0.474,False
2020-03-23,884.0,2.493,macro_fx,bearish,macro_fx,speculative_mom,1.0,1.0,0.0,0.2,-0.2584,0.0515,47.3,0.0122,0.0758,0.0112,0.0,0.0,2.15,4.625,-4.186,0.474,False
2020-03-24,886.75,0.311,speculative_mom,bullish,speculative_mom,oil_energy,1.0,1.0,0.0,0.2,-0.2433,0.0303,46.3,0.0122,0.0758,0.0088,0.0,0.0,-0.592,-3.158,-5.047,-6.343,False
2020-03-25,881.5,-0.592,speculative_mom,bullish,speculative_mom,macro_fx,0.93,1.0,0.0,0.2,-0.1467,0.0302,47.6,0.0122,0.0678,0.0006,0.0,0.0,-0.142,-3.091,-5.077,-4.538,False
2020-03-26,880.25,-0.142,macro_fx,bullish,macro_fx,oil_energy,1.0,1.0,0.0,0.346,-0.1614,-0.0016,49.0,0.0121,0.0439,-0.0068,0.0,0.0,0.142,-2.812,-5.425,-3.579,False
2020-03-27,881.5,0.142,macro_fx,bullish,macro_fx,oil_energy,0.944,0.864,0.0,0.2,0.056,-0.0276,56.7,0.0121,0.022,-0.0023,0.0,0.0,0.085,-3.035,-6.239,-3.318,False
2020-03-30,882.25,0.085,macro_fx,bullish,macro_fx,oil_energy,1.0,0.704,0.0,0.0,-0.2034,-0.0348,53.7,0.0121,-0.002,-0.0093,0.0,0.0,0.425,-3.145,-5.837,-3.74,True
2020-03-31,886.0,0.425,macro_fx,bullish,macro_fx,oil_energy,1.0,0.697,0.0,0.0,-0.0869,-0.0367,57.4,0.0121,-0.0008,-0.0078,0.0,0.0,0.425,-2.54,-5.784,-5.643,True
2020-04-01,862.75,-2.624,macro_fx,bullish,macro_fx,oil_energy,0.781,0.856,0.0,0.0,-0.1306,-0.0275,52.9,0.013,-0.0213,-0.0401,0.0,0.0,0.425,-2.54,-2.724,-5.643,True
2020-04-02,858.75,-0.464,oil_energy,bullish,oil_energy,macro_fx,1.0,0.883,0.0,0.0,0.0546,-0.0153,54.6,0.013,-0.0244,-0.034,0.0,0.0,-0.524,-1.368,-3.086,-2.358,False
2020-04-03,854.25,-0.524,oil_energy,bullish,oil_energy,speculative_mom,0.997,0.939,0.0,0.103,0.1572,-0.0047,64.9,0.013,-0.0309,-0.0328,0.0,0.0,0.146,-1.434,-2.956,-1.083,False
2020-04-06,855.5,0.146,oil_energy,bullish,oil_energy,speculative_mom,0.69,0.932,0.0,0.101,0.154,0.0128,64.5,0.0126,-0.0303,-0.0093,0.0,0.0,-0.088,-2.192,-3.448,-1.52,False
2020-04-07,854.75,-0.088,oil_energy,bullish,oil_energy,macro_fx,0.729,0.973,0.0,0.118,0.0986,0.0164,63.6,0.0125,-0.0353,-0.0209,0.0,0.0,-0.029,-2.603,-2.691,-0.936,False
2020-04-08,854.5,-0.029,oil_energy,bullish,oil_energy,macro_fx,1.0,0.745,0.0,0.0,0.2489,0.0095,56.3,0.0125,-0.0096,-0.0153,0.0,0.0,1.053,-3.277,-0.497,-2.282,True
2020-04-09,863.5,1.053,oil_energy,bullish,oil_energy,macro_fx,0.709,0.726,0.0,0.0,0.1113,0.0047,50.6,0.0126,0.0055,0.0099,0.0,0.0,-1.071,-3.793,-1.882,-3.503,False
2020-04-14,847.0,-0.849,oil_energy,bearish,oil_energy,macro_fx,0.776,0.827,0.0,0.354,-0.2058,-0.0129,22.3,0.0127,-0.0099,0.0307,0.0,0.0,-0.59,-0.915,-1.033,0.177,False
2020-04-15,842.0,-0.59,oil_energy,bearish,oil_energy,macro_fx,1.0,0.792,0.0,0.352,-0.2989,-0.0111,22.4,0.0127,-0.0149,0.0215,0.0,0.0,-0.624,-1.158,-1.366,0.594,False
2020-04-16,836.75,-0.624,oil_energy,bearish,oil_energy,macro_fx,0.789,0.843,0.0,0.376,-0.2381,-0.0066,21.2,0.0126,-0.0208,0.0136,0.0,0.0,-0.508,-0.926,0.568,0.478,False
2020-04-17,832.5,-0.508,oil_energy,bearish,oil_energy,speculative_mom,0.736,0.975,0.0,0.344,-0.2268,-0.002,18.8,0.0126,-0.0359,-0.0127,0.0,0.0,-0.721,-0.781,1.952,0.961,False
2020-04-20,826.5,-0.721,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.944,0.0,0.374,-2.4998,-0.0016,16.7,0.0126,-0.0325,-0.0417,0.0,0.0,0.514,0.635,3.116,2.904,False
2020-04-21,830.75,0.514,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.947,0.0,0.256,-0.5602,0.0074,17.2,0.012,-0.0192,-0.0602,0.0,0.0,0.481,2.347,2.227,3.22,False
2020-04-22,834.75,0.481,oil_energy,bearish,oil_energy,speculative_mom,0.629,0.938,0.0,0.031,-0.3851,0.0105,28.5,0.0119,-0.0086,-0.0586,0.0,0.0,0.539,1.497,0.15,3.953,False
2020-04-27,829.0,-0.391,oil_energy,bearish,oil_energy,speculative_mom,0.567,0.941,0.0,0.2,-0.3568,0.0001,31.1,0.0116,0.003,-0.0596,0.0,0.0,-0.362,0.181,1.93,4.131,True
2020-04-28,826.0,-0.362,oil_energy,bearish,oil_energy,speculative_mom,0.504,0.96,0.0,0.0,-0.3246,0.0009,30.1,0.0103,-0.0057,-0.0638,0.0,0.0,0.696,1.877,1.998,4.782,False
2020-04-29,831.75,0.696,oil_energy,bearish,oil_energy,speculative_mom,1.0,0.947,0.0,0.0,-1.4002,-0.0039,35.4,0.0103,-0.0036,-0.0612,0.0,0.0,2.224,2.044,1.803,4.118,False
2020-04-30,850.25,2.224,oil_energy,bullish,oil_energy,macro_fx,1.0,0.785,0.0,0.2,0.8821,-0.0124,42.4,0.0111,0.0131,-0.0145,0.0,0.0,-0.353,0.235,-1.794,2.47,True
2020-05-01,847.25,-0.353,oil_energy,bullish,oil_energy,macro_fx,0.748,0.827,0.0,0.2,0.4354,-0.0158,45.7,0.0104,0.018,-0.0134,0.0,0.0,-0.353,0.236,-1.652,2.567,True
2020-05-04,834.0,-1.564,macro_fx,bullish,macro_fx,oil_energy,0.575,0.771,0.0,0.2,0.2358,-0.0095,42.5,0.0099,0.006,-0.0237,0.0,0.0,-0.353,0.236,1.559,2.567,True
2020-05-05,838.25,0.51,oil_energy,bullish,oil_energy,speculative_mom,0.756,0.797,0.0,0.2,0.4498,-0.0067,47.8,0.0087,0.0148,-0.0202,0.0,0.0,-0.925,-0.358,1.223,3.937,True
2020-05-06,830.5,-0.925,oil_energy,bullish,oil_energy,macro_fx,1.0,0.798,0.0,0.0,0.8772,0.0005,46.5,0.0087,-0.0015,-0.0284,0.0,0.0,1.325,0.963,1.987,5.117,False
2020-05-07,841.5,1.325,oil_energy,bullish,oil_energy,macro_fx,1.0,0.765,0.0,0.0,0.9084,0.0002,54.7,0.0091,-0.0103,-0.0152,0.0,0.0,0.862,0.416,-0.089,4.159,True
2020-05-08,848.75,0.862,oil_energy,bullish,oil_energy,macro_fx,0.961,0.747,0.0,0.2,0.6428,0.0016,61.5,0.0093,0.0018,-0.0171,0.0,0.0,0.412,-0.736,-0.972,3.24,True
2020-05-13,836.0,-1.56,oil_energy,bullish,oil_energy,macro_fx,0.372,0.716,0.0,0.2,0.2403,0.0076,48.4,0.0096,0.0066,-0.0071,0.0,0.0,-0.09,-0.329,3.798,3.977,False
2020-05-18,845.0,0.775,macro_fx,bullish,macro_fx,oil_energy,0.614,0.778,0.0,0.2,0.3512,-0.0022,59.4,0.0086,-0.0085,0.0224,0.0,0.0,-0.296,0.237,2.16,4.645,True
2020-05-20,846.75,0.504,oil_energy,bullish,oil_energy,macro_fx,0.562,0.782,0.0,0.0,0.3873,-0.0112,47.9,0.0086,0.0129,0.0144,0.0,0.0,-1.388,-0.738,2.273,5.403,False
2020-05-26,847.0,1.65,macro_fx,bullish,macro_fx,oil_energy,0.79,0.77,0.0,0.0,0.2464,-0.0155,54.8,0.0091,0.0024,0.0217,0.0,0.0,-0.21,2.91,2.361,7.441,True
2020-05-28,847.0,-0.177,macro_fx,bullish,macro_fx,speculative_mom,0.564,0.75,0.0,0.0,0.0594,-0.0129,53.7,0.0089,0.0003,0.0183,0.0,0.0,-0.738,2.096,3.07,5.254,True
2020-06-03,857.5,0.823,macro_fx,bullish,macro_fx,oil_energy,0.682,0.78,0.0,0.0,0.1215,-0.0258,65.1,0.0091,0.0106,0.023,0.0,0.0,1.195,1.603,1.545,4.198,False
2020-06-04,867.75,1.195,macro_fx,bullish,macro_fx,speculative_mom,0.59,0.917,0.0,0.004,0.0891,-0.0225,70.2,0.0093,0.0245,0.0449,0.0,0.0,0.0,0.144,0.173,3.486,False
2020-06-05,867.75,0.0,macro_fx,bullish,macro_fx,speculative_mom,0.555,0.992,0.0,0.107,0.2054,-0.0214,68.9,0.0093,0.0321,0.0312,0.0,0.0,-0.346,-0.086,-0.317,4.062,True
2020-06-09,863.25,-0.173,macro_fx,bullish,macro_fx,speculative_mom,0.529,0.816,0.0,0.0,0.0972,-0.0205,64.3,0.0091,0.015,0.0129,0.0,0.0,0.261,1.129,2.433,4.17,False
2020-06-11,866.0,0.058,macro_fx,bullish,macro_fx,speculative_mom,0.651,0.862,0.0,0.321,-0.0128,-0.0096,76.1,0.009,-0.002,0.0359,0.0,0.0,0.606,1.184,3.06,4.475,False
2020-06-15,869.0,-0.258,macro_fx,bullish,macro_fx,speculative_mom,0.528,0.867,0.0,0.027,-0.0078,0.0,71.4,0.0081,0.0049,0.0364,0.0,0.0,-0.23,0.201,3.021,3.193,True
2020-06-30,884.25,2.048,speculative_mom,bullish,speculative_mom,macro_fx,0.37,0.913,0.0,0.0,-0.0121,-0.0024,68.7,0.007,0.0106,0.0397,0.0,0.0,1.074,0.82,1.696,0.707,False
2020-07-06,898.5,0.672,speculative_mom,bullish,speculative_mom,macro_fx,0.614,1.0,0.0,0.229,0.0689,-0.0037,75.0,0.0066,0.0387,0.0354,0.0,0.0,-0.362,-1.363,0.89,1.558,False
2020-07-07,895.25,-0.362,speculative_mom,bullish,speculative_mom,macro_fx,0.52,1.0,0.0,0.179,0.0491,-0.0056,73.4,0.0066,0.0332,0.0353,0.0,0.0,-0.056,-0.195,0.168,1.871,False
2020-07-13,876.5,-1.683,speculative_mom,bearish,speculative_mom,macro_fx,0.395,0.93,0.0,0.2,0.007,-0.0076,50.2,0.007,-0.0245,0.006,0.0,0.0,0.656,2.596,2.396,2.653,False
2020-07-20,903.0,0.557,speculative_mom,bullish,speculative_mom,macro_fx,0.48,0.987,0.0,0.106,0.03,-0.009,70.3,0.0066,0.0302,0.0302,0.0,0.0,-0.72,-1.274,-2.935,5.343,False
2020-07-21,896.5,-0.72,macro_fx,bullish,macro_fx,speculative_mom,0.591,0.835,0.0,0.0,0.0348,-0.0158,57.8,0.0067,0.0162,0.0231,0.0,0.0,0.307,-0.53,-2.064,6.525,True
